VENDOR_CODE,VENDOR_NAME,VENDOR_TYPE,DEPT
100502,"JS-8 INT'L., CORPORATION",OUTRIGHT,"Hardware,Snacks"
100108,"JSIMPS INC",OUTRIGHT,Watsons
104108,"JSK108 INCORPORATED","STORE CONSIGNOR","Linens & Accessories,Crate And Barrel"
104119,"JT COUTURE MARKETING INC.","STORE CONSIGNOR","Women's Wear 1"
104125,"JT HOME ACCENTS INC","STORE CONSIGNOR",Hardware
100660,"JUD PRODUCTS PHILIPPINES INC.",OUTRIGHT,Kultura
100500,"JULIE ANNE'S HANDICRAFT",OUTRIGHT,Kultura
104140,"JUST JEWELS DIAMONDS BOUTIQUE CORP.","STORE CONSIGNOR","Branded Accessories"
104107,"JUSTIN CARIEL FASHION","STORE CONSIGNOR",Kultura
100631,"JUSTRIGHT PHARMACEUTICALS",OUTRIGHT,Watsons
114024,"K & E INDUSTRIES INCORPORATED","STORE CONSIGNOR","Women's Wear 3"
110312,"K M HOLDINGS INC",OUTRIGHT,Watsons
110313,"K SCHMIDT TRADING",OUTRIGHT,Kultura
110247,"KABALIKAT SA PAG-UNLAD MULTI-PURPOSECOOPERATIVE",OUTRIGHT,Kultura
110234,"KAIBIGAN ERMITA OUTREACH FOUNDATIONINCORPORATED",OUTRIGHT,Kultura
114006,"KALINGA ETHNIC HANDWOVEN & ANTIQUES","STORE CONSIGNOR",Kultura
110288,"KALMY CO",OUTRIGHT,"Linens & Accessories,Guam Island"
114048,"KALUXE INTERNATIONAL CORPORATION","STORE CONSIGNOR","Decorations & Accessories,Crate And Barrel"
110294,"KAPE MARIA FOOD AND PACKAGING, INC.",OUTRIGHT,Kultura
114105,"KAPFER & RIVERA UNITED INC","STORE CONSIGNOR",Kultura
110279,"KAPPER INDUSTRIES CORPORATION",OUTRIGHT,Hardware
110273,"KAREN BLOOM'S SHOPPE",OUTRIGHT,Kultura
114108,"KARIMADON CORPORATION","STORE CONSIGNOR","Women's Wear 1"
110301,"KATSPARKLES FASHION COLLECTIVE INC.",OUTRIGHT,"Kids' Accessories,Toys"
110271,"KAUFMANN PHARMA INC",OUTRIGHT,Watsons
114113,"KAWAYAN LIFESTYLE ACCESSORIES","STORE CONSIGNOR",Kultura
110293,"KAYE N REN SHOES CORPORATION",OUTRIGHT,"Kids' Shoes"
114115,"KAYPEE TRADING","STORE CONSIGNOR","Babies' Accs & Furns"
110315,"KAYUMANGGI ORGANIC",OUTRIGHT,Kultura
110164,"KCNC ENTERPRISES",OUTRIGHT,Hardware
110292,"KEA INTERNATIONAL TRADING",OUTRIGHT,Kultura
110227,"KELKIMCO CORPORATION",OUTRIGHT,"Men's Wear,Men's Wear Plus,MW Institutional Sales"
110416,"KENDA INTERNATIONAL INC",OUTRIGHT,"Snacks,Watsons"
110278,"KENLEEN INTERNATIONAL DISTRIBUTION INC",OUTRIGHT,Watsons
114102,"KENSONIC INC","STORE CONSIGNOR",Appliance
114103,"KEYSQUARE INC","STORE CONSIGNOR",Watsons
114104,"KEYWEST INTERNATIONALE SALES","STORE CONSIGNOR","Babies' Accs & Furns,Toys"
110289,"KGDM ENTERPRISES",OUTRIGHT,"Kids' Accessories"
114072,"KHAI PEARL & JEWELRY SHOP","STORE CONSIGNOR",Kultura
110202,"KHANDI TRADING",OUTRIGHT,"Kids' Wear - Girls,Girls' Teen Wear,Bags"
110079,"KHOROS ENTERPRISE INC",OUTRIGHT,"Kultura,Snacks,Guam Island"
114092,"KICULO CRAFTS","STORE CONSIGNOR",Kultura
110121,"KIDS ON LINE CHILDREN'S WEAR",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear"
114003,"KIDS' STUFF IDEAS INC","STORE CONSIGNOR","Character Shop"
110263,"KIDS STUFF MANUFACTURING INC",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear"
110275,"KIHON CLOTHING LINE INC",OUTRIGHT,"Men's Wear"
110276,"KILUSAN-MAKESHIFT MANILA INC.",OUTRIGHT,"Kultura,Guam Island"
110408,"KIM ROSE SHOE SHOP",OUTRIGHT,"Women's Shoes"
110038,"KIMBERLY-CLARK PHILIPPINES INC",OUTRIGHT,"Babies' Accs & Furns,Watsons"
110251,"KIMSUNN HANDICRAFT MANUFACTURER",OUTRIGHT,"Women's Accessories,Bags"
110050,"KINAH GARMENTS ENTERPRISES",OUTRIGHT,"Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Surplus Shop,Smart Buy"
110111,"KINGFEET TRADING LTD CO",OUTRIGHT,"Men's Shoes,Women's Shoes,Kids' Shoes"
114008,"KINGFLUTE PHILIPPINES INC","STORE CONSIGNOR",Kultura
114106,"KINGSTON BUILDERS SUPPLY","STORE CONSIGNOR",Hardware
114053,"KINGSWARE MARKETING INCORPORATED","STORE CONSIGNOR",Kitchenware
110314,"KINPO ELECTRONICS (PHILIPPINES), INC.",OUTRIGHT,Stationery
110165,"KIPCOL INTERNATIONAL CORPORATION",OUTRIGHT,Appliance
110280,"KISH-ANDRE ENTERPRISES",OUTRIGHT,"Men's Shoes"
110264,"KISHNO TRADEWARES",OUTRIGHT,"Kitchenware,Tableware,Hardware"
110236,"KIZSIS APPAREL CORP",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys"
110482,"KJP TRADING",OUTRIGHT,"Men's Accessories,Hardware"
110287,"KLASSY COLLECTIONS AND DESIGNS CO",OUTRIGHT,Kultura
114112,"K-LUXE GARMENT INDUSTRIES","STORE CONSIGNOR","Babies' Accs & Furns,Toys"
110311,"KMMONO, INC.",OUTRIGHT,Kultura
110118,"KNOTSBERRY FARM MFG. CO., INC.",OUTRIGHT,Snacks
110238,"KOHL INDUSTRIES CORPORATION",OUTRIGHT,"Surplus Shop,Hardware,Lobby,Watsons"
110466,"KOLIN PHILS. INTL. INC.",OUTRIGHT,Appliance
110060,"KOPEZ MANUFACTURING INCORPORATED",OUTRIGHT,Hardware
110246,"KOPPEL, INC.",OUTRIGHT,Appliance
110213,"KRG BIOMED ENTERPRISES",OUTRIGHT,Watsons
110044,"KROMOPEAK INNOVATIONS INC",OUTRIGHT,Snacks
110317,"KRYSJAZ TRADING",OUTRIGHT,Kultura
114091,"KULAS IDEAS & CREATIONS INC","STORE CONSIGNOR","Men's Wear,Kultura"
110253,"KURE CLOTHING COLLECTION INC",OUTRIGHT,"Women's Wear 3,Smart Buy"
110073,"KURVES & ANGLES, INC.",OUTRIGHT,"Storage & Organizers,Kitchenware,Tableware,Hardware,Stationery,Watsons"
110272,"KYLEJET RUBBER MANUFACTURING",OUTRIGHT,Hardware
120944,"L & Y GARMENTS MANUFACTURING CORP.",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys,Women's Accessories,Kultura"
124155,"L BEAUTY LUXURY ASIA INC.","STORE CONSIGNOR",Watsons
124109,"L.A. KUSTOM CORPORATION","STORE CONSIGNOR","Men's Wear,Women's Wear 1"
120975,"L.P.M. SAN INC.",OUTRIGHT,Hardware
120915,"LA CARLOTA FOOD ENTERPRISE",OUTRIGHT,Snacks
124134,"LA PLAYA INTERNATIONAL MERCHANDISE CORP","STORE CONSIGNOR","Women's Wear 2"
120845,"LA UNION GLOBAL PRIME ENTERPRISES CO",OUTRIGHT,"Kultura,Pet Express"
124144,"LAB ART TRADING","STORE CONSIGNOR",Kultura
120579,"LACIPORT GARMENTS MANUFACTURING",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys,Toys"
120501,"LALAINE'S  CAPS & BAGS",OUTRIGHT,"Babies' Wear,Men's Accessories,Women's Accessories,Kids' Accessories"
120774,"LAMOIYAN CORP",OUTRIGHT,Watsons
120854,"LAMPARA TRENDS INC",OUTRIGHT,"Kultura,Decorations & Accessories"
124117,"LANCASTER COLORS INTL INC","STORE CONSIGNOR","Kids' Wear - Girls"
120524,"LANI'S RTW",OUTRIGHT,"Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Women's Wear 3"
120834,"LARA FAMILY SHOE CORP",OUTRIGHT,Bags
120908,"LARSON MARKETING",OUTRIGHT,Stationery
120966,"LBR PREMIERE 888 CORPORATION",OUTRIGHT,Watsons
124115,"LC STAR POWER VENTURES INC","STORE CONSIGNOR","Women's Wear 1,Women's Wear 3"
124162,"LCCO CRISPFOOD SERVICES","STORE CONSIGNOR",Snacks
124135,"LCR MOSAIC HOUSE OF DECOR","STORE CONSIGNOR",Kultura
124073,"LE BADO FASHION INDUSTRY INCORPORATED","STORE CONSIGNOR","Kids' Wear - Girls,Boys' Teen Wear,Kids' Wear - Boys"
124147,"LE DONNE BOLZANO SHOE CORP","STORE CONSIGNOR","Women's Shoes"
120961,"LE FRANK INGREDIENTS PHILS. INC.",OUTRIGHT,"Pet Express"
120842,"LE MODE FASHION",OUTRIGHT,"Men's Wear,Linens & Accessories"
120969,"LE POTAGER INC.",OUTRIGHT,Kultura
124082,"LE VEC COLLECZIONES INC","STORE CONSIGNOR","Kids' Accessories"
120065,"LEGACY ENTERPRISES CORPORATION",OUTRIGHT,"Men's Wear,Kids' Wear - Girls"
124116,"LEGACY UNLIMITED INC","STORE CONSIGNOR","Storage & Organizers,Our Home,Furniture & Fixtures,Kitchenware,Tableware,Linens & Accessories,Decorations & Accessories,Crate And Barrel"
120974,"LEHAUSKRAFT FURNITURE CORPORATION",OUTRIGHT,"Our Home,Furniture & Fixtures"
120839,"LEI AND VIN SHOES",OUTRIGHT,"Women's Shoes"
124143,"LEICESTER CORP","STORE CONSIGNOR",Appliance
124156,"LEMON MYRTLE INDUSTRIES CORP.","STORE CONSIGNOR","Babies' Accs & Furns"
120838,"LEMON TREE COLLECTION",OUTRIGHT,"Women's Wear 1,Women's Wear 3,Smart Buy"
120041,"LENA'S REPACKING & GENERAL MERCHANDISING",OUTRIGHT,Snacks
120843,"LENOTECH CORPORATION",OUTRIGHT,Appliance
124070,"LEPANTO CERAMICS INC","STORE CONSIGNOR",Hardware
120079,"LESLIE CORPORATION",OUTRIGHT,Snacks
124091,"LEVANT GROUPE ASIA PACIFIC CORP","STORE CONSIGNOR","Men's Wear,Men's Accessories"
120083,"LEVI STRAUSS (PHIL) INC",OUTRIGHT,"Signature Lines"
124058,"LEX SERVICES INC","STORE CONSIGNOR",Appliance
120705,"LEXAN INDUSTRIAL CORPORATION",OUTRIGHT,"Storage & Organizers,Tableware,Hardware"
124055,"LEXLYN TRADING","STORE CONSIGNOR","Decorations & Accessories,Crate And Barrel"
120649,"LEXUS GARMENTS SERVICES INC",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Women's Wear 3,Men's Wear Plus"
120940,"LEXUS INTERIOR SOLUTION CORPORATION",OUTRIGHT,"Babies' Accs & Furns"
090130,"LF (PHILIPPINES) INC",OUTRIGHT,"Toys,Snacks,Watsons"
120938,"LIAMUS CORPORATION",OUTRIGHT,"Girls' Teen Wear"
124148,"LIBELLULA INC","STORE CONSIGNOR",Kultura
120716,"LIFE PROLONG NATURAL SUPPLEMENTS INC",OUTRIGHT,Watsons
124095,"LIFESTYLE MAKERS INC","STORE CONSIGNOR","Kids' Wear - Girls,Babies' Wear,Kids' Accessories,Luggage"
120822,"LIFEWAY FASHION",OUTRIGHT,"Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Babies' Wear,Kids' Wear - Boys,Women's Accessories"
124157,"LIGHTFORCE CORPORATION","STORE CONSIGNOR","Decorations & Accessories,Hardware,Crate And Barrel"
120884,"LI'L MJ GARMENT",OUTRIGHT,"Babies' Wear"
124152,"LILY AND TUCKER RETAIL INC.","STORE CONSIGNOR","Kids' Accessories"
124161,"LINEA ETNIKA INC.","STORE CONSIGNOR",Kultura
120878,"LINEA VESPACCI INTL INC",OUTRIGHT,"Decorations & Accessories,Hardware"
124133,"LINENSDIRECT INC","STORE CONSIGNOR","Our Home,Linens & Accessories,Crate And Barrel"
120826,"LINIX TRADING INTERNATIONAL",OUTRIGHT,Snacks
120824,"LINK IMPORT EXPORT ENT INC",OUTRIGHT,Snacks
124054,"LINSONS MARKETING","STORE CONSIGNOR","Appliance,Kitchenware,Crate And Barrel"
124160,"LIPI ENTERPRISES","STORE CONSIGNOR",Kultura
120851,"LIRA NOVELTIES CRAFTS",OUTRIGHT,"Kultura,Guam Island"
120866,"LIRASHEN FASHION & ACCESSORIES",OUTRIGHT,"Women's Accessories,Kids' Accessories"
124025,"LITE TECH LIGHTING CENTER INC","STORE CONSIGNOR",Hardware
124365,"LITTLE ANGELS INC.","STORE CONSIGNOR",Watsons
120894,"LITTLE FELLOWS ENTERPRISE",OUTRIGHT,"Kids' Accessories,Guam Island"
124158,"LITTLE LULI AND LUIZ & CO.","STORE CONSIGNOR",L'INDOCHINE
120963,"LITTMAN DRUG CORPORATION",OUTRIGHT,Watsons
120893,"LIVEWELL NUTRACEUTICALS INC",OUTRIGHT,Watsons
120121,"LIWAYWAY MARKETING CORPORATION",OUTRIGHT,"Toys,Snacks,Watsons"
120947,"LL & LANCE MULTI-PRODUCTS INC.",OUTRIGHT,Snacks
120911,"LO-AR PHARMACEUTICAL CO INC",OUTRIGHT,Watsons
120698,"LOCHI MARKETING CORPORATION",OUTRIGHT,"Kitchenware,Watsons"
120228,"LOLA ABON'S DURIAN CANDIES INC",OUTRIGHT,"Kultura,Snacks"
124123,"LOLANE MARKETING INC","STORE CONSIGNOR",Watsons
120948,"LORA MARKETING",OUTRIGHT,"Kultura,Stationery"
124049,"LORD SHIVA CORP","STORE CONSIGNOR","Women's Wear 1"
120294,"LORENZO C. REYES LABORATORY INC",OUTRIGHT,Watsons
120687,"LOS BANOS FOLIA TROPICA",OUTRIGHT,Hardware
120873,"LOTTE CONFECTIONERY PILIPINASCORPORATION",OUTRIGHT,"Snacks,Watsons"
120906,"LOUDBASSTARD INC",OUTRIGHT,Kultura
120634,"LOUIE'S INTRICATED ARTS & CRAFTS",OUTRIGHT,"Kultura,Guam Island"
120741,"LOUVELLE TRADING",OUTRIGHT,"Women's Wear 1,Girls' Teen Wear,Women's Wear 2,Kultura,Women's Wear 3"
120877,"LUCAOKAS BAG MANUFACTURING AND SALES",OUTRIGHT,Bags
124065,"LUCAS WORKS CORPORATION","STORE CONSIGNOR","Our Home,Decorations & Accessories,Hardware"
120844,"LUCILL MEGATRADE CORPORATION",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Boys' Teen Wear,Bags,Women's Wear 3"
120936,"LUCKY AVENUE MARKETING",OUTRIGHT,"Smart Buy,Guam Island"
120703,"LUCKY BLUE DESIGN CORP",OUTRIGHT,"Men's Shoes,Women's Shoes,Kids' Shoes"
120955,"LUCKY FORTUNE FOODS CORP",OUTRIGHT,Snacks
120899,"LUCKY9 TRADING CORP",OUTRIGHT,"Men's Accessories,Kids' Accessories"
124122,"LUCKYDOG UNLIMITED INC.","STORE CONSIGNOR","Pet Express"
120997,"LUI LAURORA TRADING",OUTRIGHT,"Surplus Shop,Men's Accessories,Women's Accessories,Kids' Accessories"
124149,"LUMAD PILIPINO SOUVENIR PRODUCTS","STORE CONSIGNOR",Kultura
124169,"LUNAS LIVING OILS PHILIPPINES INC.","STORE CONSIGNOR",Kultura
120864,"LUSONG TRADING",OUTRIGHT,Stationery
120970,"LUXCESSORIES CORPORATION",OUTRIGHT,Bags
124150,"LUXE GLOBAL ELEMENTS INC","STORE CONSIGNOR","Women's Accessories"
120865,"LUXENBERG MARKETING INC",OUTRIGHT,"Storage & Organizers,Tableware,Decorations & Accessories,Hardware"
124125,"LUXLIVING DIRECT INC","STORE CONSIGNOR","Our Home"
120883,"LUZELLYN ENTERPRISES",OUTRIGHT,"Men's Shoes,Women's Shoes,Kids' Shoes"
124159,"LXRY LEISURE INC.","STORE CONSIGNOR","Women's Wear 2"
124053,"LYNCOR INC","STORE CONSIGNOR","Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear"
120757,"LYNREEN TRADING",OUTRIGHT,"Women's Accessories,Kids' Accessories"
134290,"M & W DISTRIBUTING CO INC","STORE CONSIGNOR",Toys
240497,"M.B. GARMENTS MANUFACTURING INC.",OUTRIGHT,"Men's Wear,Babies' Wear,Guam Island"
130010,"M.C. CASAS R.T.W.",OUTRIGHT,"Men's Wear,Women's Wear 1,Kids' Wear - Girls,Women's Wear 2,Babies' Accs & Furns,Kultura,Linens & Accessories,Women's Wear 3"
240418,"M.G. NONAN CREATIONS",OUTRIGHT,"Women's Accessories,Kids' Accessories,Kultura"
130133,"M.L. AMANI INC",OUTRIGHT,"Men's Wear,Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys,Furniture & Fixtures,Kitchenware,Hardware,MW Institutional Sales"
134233,"M2 FASHIONS INTERNATIONAL INC","STORE CONSIGNOR","Men's Wear,Women's Wear 1"
240652,"MAB CLOTHING INDUSTRIES INC",OUTRIGHT,"Men's Wear"
240570,"MABELLE'S ARTS AND GENERAL MERCHANDISE",OUTRIGHT,"Decorations & Accessories"
130022,"MABUHAY EDUCATIONAL CENTER INC",OUTRIGHT,"Our Home,Furniture & Fixtures,Toys,Stationery,Character Shop"
240520,"MAC TYCOON MARKETING - BRANCH",OUTRIGHT,Watsons
134299,"MACEY'S BEAUTY ESSENTIALS","STORE CONSIGNOR",Kultura
240464,"MACKLINK ENTERPRISES",OUTRIGHT,Watsons
240588,"MACPAPER CORPORATION",OUTRIGHT,Stationery
130462,"MACPAPER TRADING COMPANY",OUTRIGHT,Stationery
240217,"MADE IN MANHATTAN INC",OUTRIGHT,"Linens & Accessories"
240346,"MADORI INC",OUTRIGHT,"Men's Wear,Women's Wear 1,Girls' Teen Wear,Women's Wear 2,Boys' Teen Wear,Kultura,Women's Wear 3,Watsons"
240284,"MAGDALENE'S FASHION GALLERY CO",OUTRIGHT,"Women's Shoes,Men's Accessories,Bags,Luggage"
134216,"MAGNIFICO_JEANS INC","STORE CONSIGNOR","Men's Wear,Women's Wear 1"
134100,"MAISON & SMITH INC","STORE CONSIGNOR",Hardware
134271,"MAKEYOURICH INC","STORE CONSIGNOR",Gadgets
240395,"MAKSIM_MARKETING INC",OUTRIGHT,"Women's Wear 1,Girls' Teen Wear,Women's Wear 3,Smart Buy"
130314,"MALABON LONG LIFE TRADING CORPORATION",OUTRIGHT,Snacks
240535,"MANDARIN TRADE ENTERPRISES",OUTRIGHT,"Decorations & Accessories"
134043,"MANDAUE FOAM INDUSTRIES INC","STORE CONSIGNOR","Our Home,Furniture & Fixtures,Linens & Accessories"
240543,"MANIKHORLO INC",OUTRIGHT,Kultura
240446,"MANILA NATURE'S LINK CORPORATION",OUTRIGHT,Watsons
240534,"MANISH-KARAN GROUP INC",OUTRIGHT,"Women's Accessories"
134281,"MANOARTS CORPORATION","STORE CONSIGNOR",Kultura
240538,"MANOMANO ARTISANS INC",OUTRIGHT,Kultura
130427,"MANSION BRUSH MANUFACTURING INC",OUTRIGHT,Hardware
240568,"MANSION HOMELIVING CORPORATION",OUTRIGHT,"Our Home"
240576,"MANYIJIA FURNITURE INC",OUTRIGHT,"Furniture & Fixtures"
134014,"MARBY FOOD VENTURES CORP","STORE CONSIGNOR",Snacks
130312,"MARCO SHOE SOLE FACTORY",OUTRIGHT,"Men's Shoes,Women's Shoes,Kids' Shoes"
134282,"MARELA'S CREATIONS CO.","STORE CONSIGNOR","Pet Express"
240442,"MARF TRADING",OUTRIGHT,Kultura
240525,"MARIA AJ CREATION",OUTRIGHT,Kultura
240386,"MARIANNA FASHION APPAREL",OUTRIGHT,"Men's Wear"
134186,"MARINDUQUELAND CORP","STORE CONSIGNOR",Kultura
240523,"MARINEVIEW INCORPORATED",OUTRIGHT,"Women's Wear 1,Women's Wear 3"
130119,"MARJOWYNN CORPORATION",OUTRIGHT,"Toys,Stationery"
240621,"MARKABI DISTRIBUTORS PHILIPPINES INC.",OUTRIGHT,"Linens & Accessories,Guam Island"
240601,"MARKLENE FABRICATE CORPORATION",OUTRIGHT,"Pet Express"
240149,"MARKY'S PRIMEBAKE CORPORATION",OUTRIGHT,"Snacks,Watsons"
134129,"MAR-MENZ SILVERCRAFT","STORE CONSIGNOR",Kultura
134297,"MARMO PIZZARA TRADING INC.","STORE CONSIGNOR",Hardware
240618,"MARREN GARMENT MANUFACTURING CORPORATION",OUTRIGHT,"Women's Wear 1,Guam Island"
240572,"MARSHA'S CRAFT",OUTRIGHT,Kultura
134313,"MARSHMALLOWS TOY TRADING","STORE CONSIGNOR",Toys
240648,"MARUESU PHILIPPINES PTE CORPORATION",OUTRIGHT,Snacks
130281,"MARYLAND DISTRIBUTOR INC",OUTRIGHT,"Snacks,Watsons"
134253,"MASSTIGE TRADING CORPORATION","STORE CONSIGNOR","Kids' Wear - Boys"
134218,"MASTER J FOOD PRODUCT","STORE CONSIGNOR",Kultura
134283,"MASTER SPORTS CORPORATION","STORE CONSIGNOR","Men's Shoes,Sports Central"
134087,"MATIMCO INCORPORATED","STORE CONSIGNOR",Hardware
134294,"MATSUI GLOBAL INTERNATIONAL CORPORATION","STORE CONSIGNOR",Watsons
134266,"MAVCA TRADING","STORE CONSIGNOR",Kultura
130798,"MAYFLOWER GARMENT",OUTRIGHT,"Men's Wear,Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys,Men's Accessories,Women's Accessories,Kids' Accessories,Men's Wear Plus"
134080,"MAYLYN GARMENTS","STORE CONSIGNOR","Men's Wear"
130374,"MAYON CONSTRUCTION SUPPLY",OUTRIGHT,Hardware
134304,"MC ASIA PACIFIC INT'L., INC.","STORE CONSIGNOR",Outdoors
130450,"MC MANUFACTURING INDUSTRY",OUTRIGHT,Hardware
134099,"MCA MUSIC INC","STORE CONSIGNOR","Music N Video"
134311,"MCDELL HEALTHCARE PRODUCTS INC.","STORE CONSIGNOR",Watsons
134101,"MCJAMES MARKETING INCORPORATED","STORE CONSIGNOR","Women's Shoes"
240500,"MCKINLEE MARKETING CORPORATION",OUTRIGHT,"Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Babies' Wear,Boys' Teen Wear,Kids' Wear - Boys,Women's Wear 3"
240638,"M'CON PIECES AND CRAFTS",OUTRIGHT,Kultura
240415,"MDPHARMA, INC.",OUTRIGHT,Watsons
134288,"MEDELAMOMS INC.","STORE CONSIGNOR","Babies' Accs & Furns"
134393,"MEDEN A. ARELLANO ENTS.","STORE CONSIGNOR","Kids' Wear - Girls"
134289,"MEDIA GADGETS INTERNATIONAL, INC.","STORE CONSIGNOR","Music N Video,Stationery"
134296,"MEDIACAST DIGITAL GROUP INCORPORATED","STORE CONSIGNOR","Toys,Stationery"
240470,"MEDIACORP ENTERPRISES MARKETING CO",OUTRIGHT,"Our Home,Decorations & Accessories"
240125,"MEDIC AID DISTRIBUTORS, INC",OUTRIGHT,Watsons
240478,"MEDICAL AND PHARMACEUTICAL SPECIALTIESINC",OUTRIGHT,Watsons
134164,"MEDIMARKETING INCORPORATED","STORE CONSIGNOR","Babies' Accs & Furns,Stationery,Watsons"
130042,"MEDIMART DISTRIBUTOR CORPORATION",OUTRIGHT,Watsons
134196,"MEERA ENTERPRISES INC","STORE CONSIGNOR","Branded Accessories"
134285,"MEGA CELLULAR NETWORK INC","STORE CONSIGNOR",Toys
130136,"MEGA MARKET, INC.",OUTRIGHT,"Snacks,Watsons"
130520,"MEGADELI MARKETING INC",OUTRIGHT,"Snacks,Watsons"
134075,"MEGAJOY TRADING ENTERPRISES INC","STORE CONSIGNOR",Appliance
134173,"MEGAMAIN TRADING CORPORATION","STORE CONSIGNOR","Bags,Luggage"
134047,"MEGAMEDIA CORPORATION","STORE CONSIGNOR","Music N Video"
134239,"MEGARECORDS CORPORATION","STORE CONSIGNOR","Music N Video"
134254,"MEGATEXTS PHIL INC","STORE CONSIGNOR",Toys
134161,"MEGAVALUE TRADE SALES CORPORATION","STORE CONSIGNOR",Snacks
240460,"MEIKEN INTERNATIONAL CONSUMER GOODS INC",OUTRIGHT,Watsons
240510,"MEL-CHRIS HANDBAG SHOP",OUTRIGHT,Bags
240364,"MELQUIADES CERAMICS",OUTRIGHT,Kultura
134221,"MERE ET BEBE INC","STORE CONSIGNOR","Babies' Wear,Babies' Accs & Furns"
134307,"MESSY BESSY CLEANERS, INC.","STORE CONSIGNOR","Babies' Accs & Furns"
134265,"METROFASHION MARKETING CO","STORE CONSIGNOR","Girls' Teen Wear,Women's Wear 2,Boys' Teen Wear"
240425,"METROFIELD CORPORATION",OUTRIGHT,"Men's Wear,Boys' Teen Wear,Kultura"
240549,"METROSHOPPERS TRADING INC",OUTRIGHT,Stationery
240390,"METROTOWN TRADING INC",OUTRIGHT,Hardware
134165,"METROTOYS INC","STORE CONSIGNOR",Toys
134237,"MGM TRADING & BUSINESS SOLUTIONS INC","STORE CONSIGNOR","Kids' Wear - Girls"
134258,"MHR HEALTH CARE CO","STORE CONSIGNOR",Watsons
240542,"MI PIACI GENERAL MERCHANDISE INC",OUTRIGHT,Watsons
134066,"MICRO LINES SALES CENTER","STORE CONSIGNOR",Hardware
240649,"MIEL INTERNACIONAL, INC.",OUTRIGHT,Kultura
130513,"MIGENI MERCHANDISING",OUTRIGHT,"Women's Wear 2,Men's Accessories,Women's Accessories,Kids' Accessories,Bags,Babies' Accs & Furns,Decorations & Accessories,Toys,Stationery,Watsons"
240298,"MIGRATES ENTERPRISES",OUTRIGHT,Hardware
240544,"MIKAILA SHOPPE COMPANY",OUTRIGHT,"Women's Accessories,Stationery"
134312,"MIKE DELA ROSA BOUTIQUE","STORE CONSIGNOR","Women's Wear 1,Women's Wear 3"
134251,"MILANO 60 FASHIONS INC","STORE CONSIGNOR","Men's Wear"
240548,"MILROSE INTERNATIONAL TRADING CORP.",OUTRIGHT,"Women's Wear 1,Women's Wear 2,Babies' Wear"
134105,"MINAMI MANUFACTURING CORP","STORE CONSIGNOR",Hardware
134132,"MIND ALLIANCE VENTURES INC","STORE CONSIGNOR","Appliance,Gadgets"
134270,"MINDANAO INDUSTRIAL CONFECTIONERY","STORE CONSIGNOR",Snacks
134278,"MINIVAN ENTERPRISE","STORE CONSIGNOR",Bags
130988,"MIRAMAR CONFECTIONERY CORP",OUTRIGHT,"Snacks,Watsons"
240592,"MIT-AIR, INC.",OUTRIGHT,Appliance
134249,"MIURA HYDROCULTURE PRODUCTS","STORE CONSIGNOR","Decorations & Accessories"
240422,"MJ2 MARKETING APPAREL INC",OUTRIGHT,"Men's Wear,Kids' Wear - Girls,Boys' Teen Wear,Kids' Wear - Boys,Kultura"
240410,"MJC HOME PRODUCT INC",OUTRIGHT,Hardware
134306,"MKJG MARKETING","STORE CONSIGNOR","Pet Express"
134308,"MO ENTERPRISES","STORE CONSIGNOR",Kultura
130671,"MOBEL SYSTEMA CORPORATION",OUTRIGHT,"Linens & Accessories"
240451,"MOBILE WONDERS INCORPORATED",OUTRIGHT,Appliance
134169,"MOBILE WORKS ENTERPRISE","STORE CONSIGNOR",Gadgets
134240,"MODA CONCEPTO FASHIONS INC","STORE CONSIGNOR","Women's Wear 1,Women's Wear 3"
134213,"MODERN LIFE CORP","STORE CONSIGNOR","Men's Wear"
134298,"MODULARITY ELECTRONICS, INC.","STORE CONSIGNOR",Appliance
134263,"MOMMY MATTERS INC","STORE CONSIGNOR","Babies' Wear"
134301,"MONASTIC PASALUBONG CENTER","STORE CONSIGNOR",Snacks
240516,"MONDES INTERNATIONAL BEAUTY PRODUCTS INC",OUTRIGHT,Watsons
240641,"MONDIAL88 TRADING CORPORATION",OUTRIGHT,Watsons
240511,"MONTECRUZ ENTERPRISES INC",OUTRIGHT,Watsons
134118,"MONTEGANI INC","STORE CONSIGNOR","Men's Accessories,Women's Accessories,Kids' Accessories"
